"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"FV2011 - Personlige stemmer i alt";"FV2011 - A - personlige stemmer i alt";"FV2011 - B - personlige stemmer i alt";"FV2011 - C - personlige stemmer i alt";"FV2011 - F - personlige stemmer i alt";"FV2011 - I - personlige stemmer i alt";"FV2011 - K - personlige stemmer i alt";"FV2011 - O - personlige stemmer i alt";"FV2011 - V - personlige stemmer i alt";"FV2011 - Ø - personlige stemmer i alt";"FV2011 - UP - personlige stemmer i alt";"FV2011 - A-01";"FV2011 - A-02";"FV2011 - A-03";"FV2011 - A-04";"FV2011 - A-05";"FV2011 - A-06";"FV2011 - A-07";"FV2011 - A-08";"FV2011 - A-09";"FV2011 - A-10";"FV2011 - A-11";"FV2011 - A-12";"FV2011 - A-13";"FV2011 - B-01";"FV2011 - B-02";"FV2011 - B-03";"FV2011 - B-04";"FV2011 - B-05";"FV2011 - B-06";"FV2011 - B-07";"FV2011 - B-08";"FV2011 - B-09";"FV2011 - B-10";"FV2011 - B-11";"FV2011 - B-12";"FV2011 - C-01";"FV2011 - C-02";"FV2011 - C-03";"FV2011 - C-04";"FV2011 - C-05";"FV2011 - C-06";"FV2011 - C-07";"FV2011 - C-08";"FV2011 - C-09";"FV2011 - C-10";"FV2011 - C-11";"FV2011 - C-12";"FV2011 - C-13";"FV2011 - F-01";"FV2011 - F-02";"FV2011 - F-03";"FV2011 - F-04";"FV2011 - F-05";"FV2011 - F-06";"FV2011 - F-07";"FV2011 - F-08";"FV2011 - F-09";"FV2011 - F-10";"FV2011 - F-11";"FV2011 - F-12";"FV2011 - F-13";"FV2011 - I-01";"FV2011 - I-02";"FV2011 - I-03";"FV2011 - I-04";"FV2011 - I-05";"FV2011 - I-06";"FV2011 - I-07";"FV2011 - I-08";"FV2011 - I-09";"FV2011 - I-10";"FV2011 - I-11";"FV2011 - I-12";"FV2011 - K-01";"FV2011 - K-02";"FV2011 - K-03";"FV2011 - K-04";"FV2011 - K-05";"FV2011 - K-06";"FV2011 - K-07";"FV2011 - K-08";"FV2011 - K-09";"FV2011 - K-10";"FV2011 - K-11";"FV2011 - K-12";"FV2011 - K-13";"FV2011 - O-01";"FV2011 - O-02";"FV2011 - O-03";"FV2011 - O-04";"FV2011 - O-05";"FV2011 - O-06";"FV2011 - O-07";"FV2011 - O-08";"FV2011 - O-09";"FV2011 - O-10";"FV2011 - O-11";"FV2011 - O-12";"FV2011 - O-13";"FV2011 - V-01";"FV2011 - V-02";"FV2011 - V-03";"FV2011 - V-04";"FV2011 - V-05";"FV2011 - V-06";"FV2011 - V-07";"FV2011 - V-08";"FV2011 - V-09";"FV2011 - V-10";"FV2011 - V-11";"FV2011 - V-12";"FV2011 - V-13";"FV2011 - Ø-01";"FV2011 - Ø-02";"FV2011 - Ø-03";"FV2011 - Ø-04";"FV2011 - Ø-05";"FV2011 - Ø-06";"FV2011 - Ø-07";"FV2011 - Ø-08";"FV2011 - Ø-09";"FV2011 - Ø-10";"FV2011 - Ø-11";"FV2011 - Ø-12";"FV2011 - UP-01";"FV2011 - UP-02";"FV2011 - UP-03";"FV2011 - UP-04";"FV2011 - UP-05";"FV2011 - UP-06"
"479010";"479010";"47";"6";"2";"1115";"364";"78";"99";"80";"36";"2";"112";"303";"41";"0";"0";"129";"13";"0";"156";"63";"3";"0";"-";"-";"-";"-";"-";"26";"43";"2";"7";"-";"-";"-";"-";"-";"-";"-";"-";"1";"0";"27";"12";"56";"0";"0";"3";"-";"-";"-";"-";"-";"27";"2";"0";"1";"1";"0";"48";"1";"-";"-";"-";"-";"-";"2";"7";"0";"1";"26";"-";"-";"-";"-";"-";"-";"-";"2";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"-";"10";"5";"51";"2";"27";"1";"1";"15";"-";"-";"-";"-";"-";"114";"97";"37";"2";"10";"40";"3";"0";"-";"-";"-";"-";"-";"17";"1";"0";"0";"0";"0";"22";"1";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-"
"479011";"479011";"47";"6";"2";"897";"373";"34";"34";"97";"18";"3";"106";"174";"57";"1";"14";"17";"27";"10";"201";"92";"11";"1";"-";"-";"-";"-";"-";"14";"18";"1";"1";"-";"-";"-";"-";"-";"-";"-";"-";"1";"0";"11";"3";"19";"0";"0";"0";"-";"-";"-";"-";"-";"22";"1";"1";"6";"2";"0";"64";"1";"-";"-";"-";"-";"-";"2";"3";"1";"0";"12";"-";"-";"-";"-";"-";"-";"-";"2";"0";"0";"0";"0";"0";"0";"0";"1";"-";"-";"-";"-";"12";"6";"45";"1";"19";"0";"0";"23";"-";"-";"-";"-";"-";"70";"39";"15";"0";"10";"38";"2";"0";"-";"-";"-";"-";"-";"18";"2";"0";"2";"0";"0";"35";"0";"-";"-";"-";"-";"0";"1";"-";"-";"-";"-"
"479014";"479014";"47";"6";"2";"438";"161";"16";"20";"44";"9";"1";"50";"112";"25";"0";"6";"7";"9";"8";"83";"44";"4";"0";"-";"-";"-";"-";"-";"10";"6";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"8";"2";"10";"0";"0";"0";"-";"-";"-";"-";"-";"8";"1";"1";"3";"1";"1";"29";"0";"-";"-";"-";"-";"-";"0";"1";"0";"0";"8";"-";"-";"-";"-";"-";"-";"-";"1";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"-";"4";"1";"16";"2";"9";"1";"2";"15";"-";"-";"-";"-";"-";"59";"20";"11";"0";"10";"12";"0";"0";"-";"-";"-";"-";"-";"10";"1";"0";"0";"0";"0";"12";"2";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-"
"479016";"479016";"47";"6";"2";"633";"144";"53";"27";"101";"10";"1";"55";"159";"82";"1";"5";"11";"12";"1";"51";"58";"3";"3";"-";"-";"-";"-";"-";"18";"15";"18";"2";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"4";"5";"18";"0";"0";"0";"-";"-";"-";"-";"-";"21";"1";"1";"3";"0";"1";"73";"1";"-";"-";"-";"-";"-";"1";"3";"0";"1";"5";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"1";"0";"-";"-";"-";"-";"5";"5";"19";"2";"16";"0";"3";"5";"-";"-";"-";"-";"-";"68";"29";"14";"0";"16";"28";"2";"2";"-";"-";"-";"-";"-";"55";"0";"1";"0";"1";"0";"25";"0";"-";"-";"-";"-";"0";"1";"-";"-";"-";"-"
"479017";"479017";"47";"6";"2";"794";"281";"23";"55";"65";"10";"3";"100";"201";"55";"1";"9";"11";"30";"7";"135";"70";"11";"8";"-";"-";"-";"-";"-";"7";"12";"1";"3";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"21";"6";"28";"0";"0";"0";"-";"-";"-";"-";"-";"19";"2";"2";"3";"2";"1";"35";"1";"-";"-";"-";"-";"-";"0";"4";"1";"0";"5";"-";"-";"-";"-";"-";"-";"-";"1";"0";"0";"0";"1";"0";"1";"0";"0";"-";"-";"-";"-";"8";"13";"34";"1";"19";"0";"3";"22";"-";"-";"-";"-";"-";"93";"45";"13";"1";"25";"22";"2";"0";"-";"-";"-";"-";"-";"32";"2";"1";"1";"0";"0";"17";"2";"-";"-";"-";"-";"1";"0";"-";"-";"-";"-"
"479019";"479019";"47";"6";"2";"882";"232";"41";"40";"133";"27";"3";"61";"262";"82";"1";"5";"10";"24";"7";"73";"91";"16";"6";"-";"-";"-";"-";"-";"21";"15";"4";"1";"-";"-";"-";"-";"-";"-";"-";"-";"1";"0";"11";"5";"20";"1";"1";"1";"-";"-";"-";"-";"-";"32";"1";"2";"6";"6";"1";"83";"2";"-";"-";"-";"-";"-";"4";"4";"0";"3";"16";"-";"-";"-";"-";"-";"-";"-";"2";"0";"0";"0";"1";"0";"0";"0";"0";"-";"-";"-";"-";"6";"4";"29";"0";"10";"1";"2";"9";"-";"-";"-";"-";"-";"117";"47";"36";"1";"24";"37";"0";"0";"-";"-";"-";"-";"-";"53";"2";"1";"3";"0";"0";"21";"2";"-";"-";"-";"-";"1";"0";"-";"-";"-";"-"
"479021";"479021";"47";"6";"2";"404";"102";"20";"25";"60";"10";"0";"34";"127";"22";"4";"3";"5";"10";"0";"54";"29";"1";"0";"-";"-";"-";"-";"-";"7";"12";"1";"0";"-";"-";"-";"-";"-";"-";"-";"-";"2";"0";"12";"6";"4";"1";"0";"0";"-";"-";"-";"-";"-";"17";"1";"2";"0";"4";"0";"35";"1";"-";"-";"-";"-";"-";"0";"3";"0";"1";"6";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"-";"2";"2";"14";"0";"4";"0";"0";"12";"-";"-";"-";"-";"-";"61";"23";"11";"0";"6";"22";"4";"0";"-";"-";"-";"-";"-";"12";"0";"3";"2";"0";"0";"5";"0";"-";"-";"-";"-";"1";"3";"-";"-";"-";"-"
"479023";"479023";"47";"6";"2";"513";"160";"18";"17";"56";"17";"0";"56";"167";"22";"0";"2";"10";"20";"3";"86";"37";"2";"0";"-";"-";"-";"-";"-";"9";"8";"1";"0";"-";"-";"-";"-";"-";"-";"-";"-";"1";"1";"5";"2";"8";"0";"0";"0";"-";"-";"-";"-";"-";"20";"1";"0";"5";"1";"1";"27";"1";"-";"-";"-";"-";"-";"3";"1";"2";"0";"11";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"-";"3";"1";"23";"2";"11";"0";"2";"14";"-";"-";"-";"-";"-";"84";"35";"10";"1";"8";"17";"9";"3";"-";"-";"-";"-";"-";"14";"0";"1";"1";"1";"0";"5";"0";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-"
"479025";"479025";"47";"6";"2";"436";"128";"10";"17";"49";"11";"0";"59";"139";"23";"0";"3";"3";"11";"9";"36";"58";"7";"1";"-";"-";"-";"-";"-";"1";"8";"0";"1";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"7";"3";"7";"0";"0";"0";"-";"-";"-";"-";"-";"14";"2";"0";"7";"3";"0";"19";"4";"-";"-";"-";"-";"-";"0";"1";"1";"0";"9";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"-";"2";"4";"19";"2";"15";"1";"2";"14";"-";"-";"-";"-";"-";"75";"21";"5";"2";"6";"21";"8";"1";"-";"-";"-";"-";"-";"11";"1";"3";"0";"0";"0";"5";"3";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-"
"479027";"479027";"47";"6";"2";"562";"158";"41";"35";"66";"23";"4";"56";"138";"41";"0";"3";"12";"10";"2";"72";"53";"5";"1";"-";"-";"-";"-";"-";"12";"18";"2";"9";"-";"-";"-";"-";"-";"-";"-";"-";"1";"0";"13";"1";"19";"0";"0";"1";"-";"-";"-";"-";"-";"12";"2";"1";"5";"0";"2";"41";"3";"-";"-";"-";"-";"-";"2";"4";"0";"0";"17";"-";"-";"-";"-";"-";"-";"-";"4";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"-";"4";"2";"26";"0";"11";"0";"2";"11";"-";"-";"-";"-";"-";"68";"25";"8";"0";"17";"17";"2";"1";"-";"-";"-";"-";"-";"17";"1";"2";"1";"0";"0";"19";"1";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-"
"480001";"480001";"45";"6";"2";"1151";"328";"35";"50";"173";"28";"1";"136";"378";"19";"3";"105";"12";"54";"8";"1";"118";"28";"2";"-";"-";"-";"-";"-";"4";"29";"0";"2";"-";"-";"-";"-";"-";"-";"-";"-";"7";"0";"19";"20";"0";"0";"0";"4";"-";"-";"-";"-";"-";"63";"5";"1";"5";"1";"1";"2";"95";"-";"-";"-";"-";"-";"0";"7";"2";"6";"13";"-";"-";"-";"-";"-";"-";"-";"0";"0";"1";"0";"0";"0";"0";"0";"0";"-";"-";"-";"-";"21";"21";"55";"10";"0";"21";"2";"6";"-";"-";"-";"-";"-";"18";"51";"10";"0";"4";"275";"2";"18";"-";"-";"-";"-";"-";"11";"3";"0";"0";"0";"4";"0";"1";"-";"-";"-";"-";"1";"2";"-";"-";"-";"-"
"480002";"480002";"45";"6";"2";"325";"62";"10";"17";"41";"9";"0";"41";"132";"13";"0";"8";"11";"13";"0";"0";"24";"5";"1";"-";"-";"-";"-";"-";"0";"8";"1";"1";"-";"-";"-";"-";"-";"-";"-";"-";"2";"1";"7";"4";"0";"0";"0";"3";"-";"-";"-";"-";"-";"17";"0";"0";"2";"1";"0";"2";"19";"-";"-";"-";"-";"-";"0";"1";"0";"1";"7";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"-";"1";"15";"11";"1";"0";"6";"1";"6";"-";"-";"-";"-";"-";"21";"13";"5";"0";"4";"85";"0";"4";"-";"-";"-";"-";"-";"7";"1";"0";"0";"0";"4";"0";"1";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-"
"480003";"480003";"45";"6";"2";"525";"114";"22";"25";"62";"17";"0";"68";"205";"12";"0";"21";"8";"22";"1";"3";"51";"8";"0";"-";"-";"-";"-";"-";"2";"20";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"3";"5";"5";"7";"1";"0";"0";"4";"-";"-";"-";"-";"-";"20";"0";"1";"6";"0";"1";"2";"32";"-";"-";"-";"-";"-";"2";"3";"0";"2";"10";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"-";"3";"17";"21";"1";"1";"22";"1";"2";"-";"-";"-";"-";"-";"25";"29";"10";"1";"4";"116";"0";"20";"-";"-";"-";"-";"-";"8";"3";"0";"0";"0";"1";"0";"0";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-"
"480004";"480004";"45";"6";"2";"416";"110";"12";"16";"24";"8";"1";"65";"170";"10";"0";"30";"13";"14";"2";"1";"40";"9";"1";"-";"-";"-";"-";"-";"0";"10";"1";"1";"-";"-";"-";"-";"-";"-";"-";"-";"1";"1";"6";"2";"0";"0";"0";"6";"-";"-";"-";"-";"-";"7";"2";"0";"2";"0";"0";"0";"13";"-";"-";"-";"-";"-";"0";"3";"0";"0";"5";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"1";"0";"0";"0";"0";"0";"-";"-";"-";"-";"8";"12";"20";"2";"1";"17";"1";"4";"-";"-";"-";"-";"-";"20";"19";"10";"1";"2";"114";"0";"4";"-";"-";"-";"-";"-";"3";"0";"0";"2";"0";"3";"0";"2";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-"
"480005";"480005";"45";"6";"2";"740";"207";"29";"29";"64";"19";"0";"90";"285";"17";"0";"31";"24";"58";"0";"3";"67";"21";"3";"-";"-";"-";"-";"-";"2";"23";"1";"3";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"16";"10";"1";"0";"0";"2";"-";"-";"-";"-";"-";"20";"1";"0";"13";"0";"2";"1";"27";"-";"-";"-";"-";"-";"2";"1";"1";"2";"13";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"-";"13";"25";"25";"1";"3";"21";"2";"0";"-";"-";"-";"-";"-";"20";"39";"11";"2";"6";"201";"1";"5";"-";"-";"-";"-";"-";"11";"0";"1";"0";"0";"4";"0";"1";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-"
"480006";"480006";"45";"6";"2";"1500";"482";"52";"53";"151";"30";"1";"154";"555";"21";"1";"100";"43";"101";"5";"1";"196";"35";"1";"-";"-";"-";"-";"-";"3";"41";"1";"7";"-";"-";"-";"-";"-";"-";"-";"-";"1";"2";"17";"16";"2";"0";"0";"15";"-";"-";"-";"-";"-";"45";"3";"3";"20";"0";"0";"4";"76";"-";"-";"-";"-";"-";"1";"4";"0";"4";"21";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"1";"0";"0";"0";"0";"0";"-";"-";"-";"-";"17";"26";"53";"4";"1";"45";"3";"5";"-";"-";"-";"-";"-";"39";"85";"18";"3";"2";"404";"0";"4";"-";"-";"-";"-";"-";"10";"1";"0";"1";"0";"5";"1";"3";"-";"-";"-";"-";"1";"0";"-";"-";"-";"-"
"480007";"480007";"45";"6";"2";"438";"96";"13";"16";"41";"14";"1";"59";"186";"10";"2";"26";"9";"21";"1";"0";"31";"8";"0";"-";"-";"-";"-";"-";"0";"9";"2";"2";"-";"-";"-";"-";"-";"-";"-";"-";"1";"0";"7";"3";"1";"0";"0";"4";"-";"-";"-";"-";"-";"9";"2";"0";"4";"0";"1";"2";"23";"-";"-";"-";"-";"-";"2";"1";"0";"0";"11";"-";"-";"-";"-";"-";"-";"-";"0";"1";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"-";"10";"12";"17";"2";"1";"13";"2";"2";"-";"-";"-";"-";"-";"23";"27";"5";"2";"6";"122";"0";"1";"-";"-";"-";"-";"-";"8";"0";"0";"0";"0";"2";"0";"0";"-";"-";"-";"-";"2";"0";"-";"-";"-";"-"
"480008";"480008";"45";"6";"2";"404";"96";"17";"16";"57";"9";"3";"48";"140";"18";"0";"22";"9";"19";"1";"2";"35";"8";"0";"-";"-";"-";"-";"-";"1";"14";"1";"1";"-";"-";"-";"-";"-";"-";"-";"-";"1";"3";"4";"7";"0";"0";"0";"1";"-";"-";"-";"-";"-";"17";"0";"0";"4";"0";"2";"1";"33";"-";"-";"-";"-";"-";"0";"0";"0";"0";"9";"-";"-";"-";"-";"-";"-";"-";"0";"1";"0";"0";"1";"0";"0";"1";"0";"-";"-";"-";"-";"7";"9";"13";"3";"1";"12";"1";"2";"-";"-";"-";"-";"-";"14";"22";"4";"2";"4";"91";"1";"2";"-";"-";"-";"-";"-";"10";"3";"0";"0";"0";"1";"0";"4";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-"
"480009";"480009";"45";"6";"2";"500";"142";"13";"31";"64";"17";"1";"77";"142";"13";"0";"35";"16";"22";"2";"0";"44";"23";"0";"-";"-";"-";"-";"-";"0";"12";"1";"0";"-";"-";"-";"-";"-";"-";"-";"-";"2";"2";"12";"10";"2";"1";"0";"2";"-";"-";"-";"-";"-";"20";"1";"2";"6";"0";"0";"3";"32";"-";"-";"-";"-";"-";"2";"1";"1";"2";"11";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"1";"0";"0";"0";"0";"0";"-";"-";"-";"-";"7";"8";"22";"4";"1";"25";"2";"8";"-";"-";"-";"-";"-";"37";"18";"2";"1";"2";"73";"0";"9";"-";"-";"-";"-";"-";"7";"3";"0";"0";"0";"2";"0";"1";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-"
"480010";"480010";"45";"6";"2";"421";"108";"18";"18";"44";"10";"2";"57";"147";"17";"0";"31";"10";"18";"1";"0";"36";"10";"2";"-";"-";"-";"-";"-";"1";"17";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"2";"1";"9";"2";"0";"0";"0";"4";"-";"-";"-";"-";"-";"20";"0";"0";"0";"1";"1";"1";"21";"-";"-";"-";"-";"-";"0";"0";"1";"6";"3";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"2";"0";"0";"0";"0";"0";"-";"-";"-";"-";"13";"10";"17";"8";"0";"5";"1";"3";"-";"-";"-";"-";"-";"21";"13";"7";"0";"5";"94";"1";"6";"-";"-";"-";"-";"-";"11";"1";"0";"1";"0";"1";"0";"3";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-"
"480011";"480011";"45";"6";"2";"838";"227";"33";"56";"67";"57";"0";"70";"314";"14";"0";"43";"25";"31";"9";"0";"76";"43";"0";"-";"-";"-";"-";"-";"1";"31";"0";"1";"-";"-";"-";"-";"-";"-";"-";"-";"5";"4";"24";"18";"0";"0";"0";"5";"-";"-";"-";"-";"-";"25";"0";"0";"10";"1";"1";"1";"29";"-";"-";"-";"-";"-";"6";"7";"0";"6";"38";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"-";"11";"12";"28";"5";"1";"8";"1";"4";"-";"-";"-";"-";"-";"38";"37";"19";"2";"11";"110";"2";"95";"-";"-";"-";"-";"-";"8";"1";"0";"0";"0";"4";"0";"1";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-"
"480012";"480012";"45";"6";"2";"474";"128";"21";"28";"35";"17";"0";"51";"189";"5";"0";"31";"14";"24";"2";"1";"43";"13";"0";"-";"-";"-";"-";"-";"3";"13";"2";"3";"-";"-";"-";"-";"-";"-";"-";"-";"1";"2";"16";"5";"0";"0";"0";"4";"-";"-";"-";"-";"-";"10";"3";"0";"3";"1";"1";"2";"15";"-";"-";"-";"-";"-";"0";"5";"1";"2";"9";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"-";"9";"12";"19";"2";"1";"4";"1";"3";"-";"-";"-";"-";"-";"27";"15";"4";"0";"3";"126";"1";"13";"-";"-";"-";"-";"-";"2";"0";"0";"0";"0";"1";"1";"1";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-"
"480013";"480013";"45";"6";"2";"1350";"403";"35";"113";"135";"28";"1";"153";"448";"34";"0";"108";"40";"74";"12";"1";"120";"47";"1";"-";"-";"-";"-";"-";"2";"27";"1";"5";"-";"-";"-";"-";"-";"-";"-";"-";"12";"5";"43";"36";"1";"0";"0";"16";"-";"-";"-";"-";"-";"44";"3";"3";"15";"2";"7";"4";"57";"-";"-";"-";"-";"-";"2";"6";"1";"6";"13";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"1";"0";"0";"0";"-";"-";"-";"-";"17";"36";"57";"6";"2";"17";"3";"15";"-";"-";"-";"-";"-";"49";"59";"20";"2";"12";"261";"5";"40";"-";"-";"-";"-";"-";"26";"1";"1";"1";"0";"4";"1";"0";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-"
"482001";"482001";"47";"6";"2";"333";"99";"9";"17";"22";"10";"0";"68";"90";"18";"0";"4";"4";"11";"3";"42";"32";"2";"1";"-";"-";"-";"-";"-";"4";"3";"0";"2";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"8";"2";"7";"0";"0";"0";"-";"-";"-";"-";"-";"8";"0";"1";"1";"4";"0";"7";"1";"-";"-";"-";"-";"-";"1";"1";"0";"0";"8";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"-";"17";"5";"30";"1";"5";"0";"2";"8";"-";"-";"-";"-";"-";"66";"7";"5";"0";"1";"11";"0";"0";"-";"-";"-";"-";"-";"9";"1";"1";"0";"1";"1";"5";"0";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-"
"482002";"482002";"47";"6";"2";"561";"123";"17";"24";"36";"13";"2";"72";"233";"39";"2";"3";"4";"17";"2";"62";"33";"2";"0";"-";"-";"-";"-";"-";"7";"7";"0";"3";"-";"-";"-";"-";"-";"-";"-";"-";"0";"2";"5";"4";"13";"0";"0";"0";"-";"-";"-";"-";"-";"13";"1";"0";"3";"3";"0";"15";"1";"-";"-";"-";"-";"-";"0";"5";"0";"1";"7";"-";"-";"-";"-";"-";"-";"-";"1";"0";"0";"0";"0";"0";"0";"1";"0";"-";"-";"-";"-";"6";"6";"42";"0";"6";"0";"1";"11";"-";"-";"-";"-";"-";"161";"27";"9";"1";"5";"27";"1";"2";"-";"-";"-";"-";"-";"22";"4";"0";"4";"0";"0";"9";"0";"-";"-";"-";"-";"1";"1";"-";"-";"-";"-"
"482003";"482003";"47";"6";"2";"390";"91";"19";"16";"26";"15";"1";"58";"141";"20";"3";"1";"4";"10";"2";"40";"31";"2";"1";"-";"-";"-";"-";"-";"7";"10";"1";"1";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"4";"6";"6";"0";"0";"0";"-";"-";"-";"-";"-";"4";"0";"0";"1";"8";"0";"13";"0";"-";"-";"-";"-";"-";"0";"2";"0";"0";"13";"-";"-";"-";"-";"-";"-";"-";"1";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"-";"5";"3";"28";"1";"9";"0";"3";"9";"-";"-";"-";"-";"-";"88";"18";"9";"0";"4";"21";"1";"0";"-";"-";"-";"-";"-";"8";"2";"0";"0";"0";"0";"10";"0";"-";"-";"-";"-";"2";"1";"-";"-";"-";"-"
"482005";"482005";"47";"6";"2";"1578";"492";"58";"74";"222";"26";"7";"178";"395";"125";"1";"11";"17";"62";"5";"240";"140";"16";"1";"-";"-";"-";"-";"-";"27";"26";"2";"3";"-";"-";"-";"-";"-";"-";"-";"-";"3";"0";"23";"8";"37";"3";"0";"0";"-";"-";"-";"-";"-";"40";"3";"1";"12";"92";"0";"74";"0";"-";"-";"-";"-";"-";"0";"3";"0";"0";"23";"-";"-";"-";"-";"-";"-";"-";"5";"1";"0";"0";"0";"1";"0";"0";"0";"-";"-";"-";"-";"11";"15";"80";"0";"26";"6";"11";"29";"-";"-";"-";"-";"-";"235";"71";"40";"0";"4";"44";"1";"0";"-";"-";"-";"-";"-";"68";"4";"1";"9";"0";"0";"35";"8";"-";"-";"-";"-";"1";"0";"-";"-";"-";"-"
"482006";"482006";"47";"6";"2";"65";"28";"3";"2";"6";"3";"0";"2";"8";"13";"0";"0";"2";"1";"0";"18";"7";"0";"0";"-";"-";"-";"-";"-";"2";"1";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"2";"0";"0";"0";"-";"-";"-";"-";"-";"2";"0";"0";"0";"1";"0";"3";"0";"-";"-";"-";"-";"-";"0";"1";"0";"2";"0";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"-";"0";"0";"1";"0";"1";"0";"0";"0";"-";"-";"-";"-";"-";"2";"2";"4";"0";"0";"0";"0";"0";"-";"-";"-";"-";"-";"8";"0";"1";"0";"0";"0";"3";"1";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-"
"482007";"482007";"47";"6";"2";"595";"219";"22";"25";"59";"7";"1";"62";"173";"26";"1";"5";"4";"26";"2";"121";"55";"5";"1";"-";"-";"-";"-";"-";"12";"9";"1";"0";"-";"-";"-";"-";"-";"-";"-";"-";"1";"0";"5";"4";"14";"0";"0";"1";"-";"-";"-";"-";"-";"15";"0";"2";"3";"15";"0";"24";"0";"-";"-";"-";"-";"-";"0";"2";"1";"0";"4";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"1";"0";"0";"0";"-";"-";"-";"-";"6";"6";"28";"0";"12";"0";"5";"5";"-";"-";"-";"-";"-";"94";"30";"16";"0";"3";"29";"1";"0";"-";"-";"-";"-";"-";"15";"0";"0";"1";"0";"0";"10";"0";"-";"-";"-";"-";"1";"0";"-";"-";"-";"-"
"482008";"482008";"47";"6";"2";"212";"70";"6";"16";"13";"3";"2";"24";"60";"18";"0";"0";"5";"4";"1";"32";"26";"2";"0";"-";"-";"-";"-";"-";"1";"4";"1";"0";"-";"-";"-";"-";"-";"-";"-";"-";"0";"1";"4";"3";"8";"0";"0";"0";"-";"-";"-";"-";"-";"4";"0";"0";"2";"4";"0";"3";"0";"-";"-";"-";"-";"-";"0";"1";"0";"0";"2";"-";"-";"-";"-";"-";"-";"-";"1";"1";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"-";"6";"1";"7";"0";"4";"0";"4";"2";"-";"-";"-";"-";"-";"36";"6";"6";"0";"3";"8";"0";"1";"-";"-";"-";"-";"-";"14";"0";"0";"2";"0";"0";"2";"0";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-"
