"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"FV1984 - Stemmeberettigede";"FV1984 - Afgivne stemmer";"FV1984 - Blanke stemmer";"FV1984 - Andre ugyldige stemmer";"FV1984 - Gyldige stemmer";"FV1984 - A. Socialdemokratiet";"FV1984 - B. Det Radikale Venstre";"FV1984 - C. Det Konservative Folkeparti";"FV1984 - E. Danmarks Retsforbund";"FV1984 - F. Socialistisk Folkeparti";"FV1984 - I. Internationalen";"FV1984 - K. Danmarks Kommunistiske Parti";"FV1984 - L. Marxistisk-Leninistisk Parti";"FV1984 - M. Centrum-Demokraterne";"FV1984 - Q. Kristeligt Folkeparti";"FV1984 - V. Venstre, Danmarks Liberale Parti";"FV1984 - Y. Venstresocialisterne";"FV1984 - Z. Fremskridtspartiet";"FV1984 - 1. Uden for partierne";"FV1984 - 2. Uden for partierne";"FV1984 - 3. Uden for partierne"
"793007";"793007";"93";"16";"3";"941";"848";"5";"0";"843";"247";"42";"204";"7";"57";"0";"0";"1";"36";"54";"166";"2";"27";"-";"-";"-"
"793008";"793008";"93";"16";"3";"450";"403";"2";"0";"401";"67";"11";"93";"2";"9";"0";"0";"0";"24";"44";"116";"0";"35";"-";"-";"-"
"793102";"793102";"93";"16";"3";"171";"145";"0";"0";"145";"20";"9";"30";"1";"4";"0";"2";"1";"4";"18";"50";"1";"5";"-";"-";"-"
"793103";"793103";"93";"16";"3";"321";"288";"1";"0";"287";"42";"10";"60";"2";"21";"0";"0";"0";"20";"26";"86";"6";"14";"-";"-";"-"
"793106";"793106";"93";"16";"3";"270";"242";"2";"2";"238";"36";"10";"43";"2";"6";"0";"0";"0";"15";"23";"91";"1";"11";"-";"-";"-"
"801001";"801001";"102";"17";"3";"1664";"1454";"6";"8";"1440";"513";"64";"365";"16";"89";"0";"8";"0";"67";"32";"220";"13";"53";"-";"-";"-"
"801002";"801002";"102";"17";"3";"907";"782";"8";"0";"774";"249";"23";"157";"4";"50";"1";"1";"1";"27";"18";"196";"11";"36";"-";"-";"-"
"801003";"801003";"102";"17";"3";"617";"548";"1";"1";"546";"121";"25";"113";"11";"21";"0";"0";"0";"33";"24";"143";"9";"46";"-";"-";"-"
"801004";"801004";"102";"17";"3";"706";"621";"2";"3";"616";"147";"36";"137";"10";"34";"0";"1";"0";"38";"23";"155";"3";"32";"-";"-";"-"
"801005";"801005";"102";"17";"3";"773";"703";"3";"1";"699";"171";"31";"170";"8";"23";"0";"3";"0";"35";"44";"167";"2";"45";"-";"-";"-"
"801006";"801006";"102";"17";"3";"998";"863";"4";"0";"859";"223";"56";"191";"4";"25";"0";"2";"0";"36";"32";"200";"3";"87";"-";"-";"-"
"801007";"801007";"102";"17";"3";"347";"296";"0";"0";"296";"92";"18";"65";"4";"11";"0";"0";"0";"9";"3";"77";"2";"15";"-";"-";"-"
"803001";"803001";"98";"17";"3";"2160";"1901";"12";"2";"1887";"548";"74";"462";"11";"88";"0";"3";"0";"107";"178";"273";"22";"121";"-";"-";"-"
"803002";"803002";"98";"17";"3";"1275";"1146";"6";"0";"1140";"300";"44";"268";"7";"45";"0";"3";"0";"92";"64";"218";"14";"85";"-";"-";"-"
"803003";"803003";"98";"17";"3";"575";"513";"0";"2";"511";"154";"22";"110";"0";"17";"0";"3";"0";"31";"26";"99";"3";"46";"-";"-";"-"
"803004";"803004";"98";"17";"3";"893";"767";"1";"0";"766";"176";"37";"133";"16";"53";"0";"3";"1";"41";"47";"173";"24";"62";"-";"-";"-"
"803005";"803005";"98";"17";"3";"1437";"1279";"2";"2";"1275";"335";"42";"206";"15";"55";"1";"0";"0";"72";"136";"257";"27";"129";"-";"-";"-"
"805010";"805010";"96";"17";"3";"8742";"7659";"61";"7";"7591";"2938";"330";"1454";"131";"568";"2";"38";"6";"363";"288";"1070";"78";"325";"-";"-";"-"
"805034";"805034";"96";"17";"3";"627";"569";"6";"0";"563";"127";"26";"116";"6";"24";"0";"0";"0";"24";"30";"162";"5";"43";"-";"-";"-"
"805036";"805036";"96";"17";"3";"392";"352";"2";"0";"350";"66";"15";"70";"6";"12";"0";"2";"0";"13";"8";"109";"2";"47";"-";"-";"-"
"805040";"805040";"96";"17";"3";"761";"699";"6";"0";"693";"153";"37";"126";"20";"41";"0";"3";"0";"32";"31";"214";"3";"33";"-";"-";"-"
"805050";"805050";"96";"17";"3";"1052";"896";"4";"1";"891";"274";"61";"160";"21";"64";"0";"9";"0";"32";"32";"186";"8";"44";"-";"-";"-"
"805054";"805054";"96";"17";"3";"178";"163";"0";"1";"162";"26";"9";"37";"0";"11";"0";"0";"0";"6";"11";"46";"1";"15";"-";"-";"-"
"805056";"805056";"96";"17";"3";"589";"510";"3";"1";"506";"130";"23";"95";"4";"21";"0";"0";"0";"17";"15";"156";"4";"41";"-";"-";"-"
"805060";"805060";"96";"17";"3";"310";"279";"0";"0";"279";"53";"13";"69";"1";"11";"0";"0";"0";"15";"11";"73";"7";"26";"-";"-";"-"
"805070";"805070";"96";"17";"3";"1234";"1070";"4";"0";"1066";"226";"66";"233";"20";"61";"1";"5";"0";"54";"32";"287";"5";"76";"-";"-";"-"
"805074";"805074";"96";"17";"3";"340";"303";"0";"0";"303";"57";"9";"46";"4";"15";"0";"0";"0";"16";"16";"107";"4";"29";"-";"-";"-"
"805076";"805076";"96";"17";"3";"281";"247";"0";"0";"247";"54";"15";"38";"4";"11";"0";"0";"0";"10";"14";"67";"2";"32";"-";"-";"-"
"805080";"805080";"96";"17";"3";"667";"605";"2";"3";"600";"141";"28";"109";"6";"34";"1";"0";"0";"22";"23";"194";"13";"29";"-";"-";"-"
"807001";"807001";"96";"17";"3";"755";"660";"1";"1";"658";"171";"27";"143";"1";"22";"0";"0";"1";"33";"42";"161";"8";"49";"-";"-";"-"
"807002";"807002";"96";"17";"3";"1698";"1451";"3";"2";"1446";"475";"51";"269";"16";"99";"0";"5";"0";"84";"80";"256";"12";"99";"-";"-";"-"
"807003";"807003";"96";"17";"3";"3434";"3064";"14";"3";"3047";"807";"144";"642";"25";"165";"1";"10";"3";"172";"168";"681";"44";"185";"-";"-";"-"
"807004";"807004";"96";"17";"3";"944";"842";"3";"1";"838";"235";"34";"142";"11";"43";"0";"2";"0";"37";"49";"228";"6";"51";"-";"-";"-"
"807005";"807005";"96";"17";"3";"2265";"2071";"15";"1";"2055";"716";"86";"432";"21";"169";"1";"2";"1";"105";"76";"342";"18";"86";"-";"-";"-"
"807006";"807006";"96";"17";"3";"1173";"1062";"7";"1";"1054";"267";"43";"240";"10";"43";"1";"2";"2";"48";"29";"280";"20";"69";"-";"-";"-"
"807007";"807007";"96";"17";"3";"317";"295";"2";"1";"292";"49";"21";"46";"2";"8";"0";"0";"0";"19";"24";"103";"0";"20";"-";"-";"-"
"807008";"807008";"96";"17";"3";"466";"422";"5";"1";"416";"107";"11";"78";"5";"23";"1";"2";"0";"22";"11";"112";"7";"37";"-";"-";"-"
"807103";"807103";"96";"17";"3";"270";"234";"1";"0";"233";"47";"8";"67";"1";"8";"0";"0";"0";"2";"13";"62";"6";"19";"-";"-";"-"
"809001";"809001";"103";"17";"3";"3043";"2677";"9";"2";"2666";"605";"127";"687";"29";"74";"2";"6";"0";"216";"248";"497";"12";"163";"-";"-";"-"
"809002";"809002";"103";"17";"3";"702";"611";"6";"0";"605";"124";"27";"123";"5";"27";"0";"1";"0";"39";"50";"153";"6";"50";"-";"-";"-"
"809003";"809003";"103";"17";"3";"785";"688";"0";"1";"687";"238";"22";"135";"5";"22";"0";"0";"0";"37";"42";"120";"4";"62";"-";"-";"-"
"809004";"809004";"103";"17";"3";"573";"510";"1";"0";"509";"115";"38";"130";"2";"18";"0";"1";"0";"28";"23";"129";"3";"22";"-";"-";"-"
"809005";"809005";"103";"17";"3";"892";"806";"1";"1";"804";"177";"51";"174";"9";"25";"0";"3";"1";"40";"49";"211";"7";"57";"-";"-";"-"
"811001";"811001";"98";"17";"3";"2844";"2519";"18";"0";"2501";"721";"116";"629";"29";"72";"4";"3";"0";"139";"155";"437";"29";"167";"-";"-";"-"
"811002";"811002";"98";"17";"3";"1192";"1043";"9";"3";"1031";"278";"45";"186";"16";"37";"1";"1";"0";"50";"43";"320";"3";"51";"-";"-";"-"
"811003";"811003";"98";"17";"3";"955";"846";"5";"0";"841";"142";"22";"163";"14";"32";"0";"0";"0";"47";"68";"266";"16";"71";"-";"-";"-"
"811004";"811004";"98";"17";"3";"1107";"977";"5";"0";"972";"177";"36";"172";"12";"31";"1";"2";"0";"58";"140";"246";"11";"86";"-";"-";"-"
"813001";"813001";"95";"17";"3";"19673";"16946";"80";"22";"16844";"7154";"548";"3734";"250";"1707";"9";"100";"7";"724";"403";"1371";"165";"672";"-";"-";"-"
"813006";"813006";"95";"17";"3";"3062";"2661";"17";"3";"2641";"684";"92";"670";"34";"146";"0";"3";"1";"143";"313";"361";"27";"167";"-";"-";"-"
"813007";"813007";"95";"17";"3";"767";"681";"5";"2";"674";"181";"23";"169";"9";"42";"0";"3";"0";"34";"28";"139";"10";"36";"-";"-";"-"
"813008";"813008";"95";"17";"3";"1536";"1398";"6";"2";"1390";"340";"63";"277";"19";"99";"0";"0";"0";"71";"85";"333";"18";"85";"-";"-";"-"
"813009";"813009";"95";"17";"3";"1275";"1189";"6";"1";"1182";"243";"59";"273";"12";"76";"0";"0";"0";"98";"76";"255";"17";"73";"-";"-";"-"
"813106";"813106";"95";"17";"3";"10";"10";"0";"0";"10";"2";"0";"5";"0";"0";"0";"0";"0";"0";"2";"1";"0";"0";"-";"-";"-"
"815001";"815001";"102";"17";"3";"3869";"3427";"22";"7";"3398";"1402";"110";"853";"33";"178";"1";"4";"0";"171";"75";"410";"35";"126";"-";"-";"-"
"815002";"815002";"102";"17";"3";"583";"486";"4";"2";"480";"209";"20";"104";"2";"27";"0";"1";"0";"18";"7";"72";"3";"17";"-";"-";"-"
"815003";"815003";"102";"17";"3";"493";"445";"1";"0";"444";"169";"17";"96";"8";"18";"1";"0";"0";"23";"11";"85";"6";"10";"-";"-";"-"
"815004";"815004";"102";"17";"3";"521";"463";"1";"2";"460";"180";"21";"56";"4";"18";"0";"0";"0";"24";"9";"111";"2";"35";"-";"-";"-"
"815005";"815005";"102";"17";"3";"345";"303";"2";"0";"301";"100";"11";"68";"0";"13";"1";"0";"1";"11";"7";"67";"3";"19";"-";"-";"-"
"815006";"815006";"102";"17";"3";"204";"187";"0";"0";"187";"73";"5";"37";"3";"5";"0";"0";"0";"8";"3";"42";"1";"10";"-";"-";"-"
"815007";"815007";"102";"17";"3";"994";"887";"5";"2";"880";"309";"62";"193";"4";"28";"0";"2";"0";"44";"15";"171";"4";"48";"-";"-";"-"
"815008";"815008";"102";"17";"3";"665";"578";"1";"1";"576";"207";"27";"135";"5";"26";"1";"2";"0";"26";"7";"118";"1";"21";"-";"-";"-"
"817001";"817001";"99";"17";"3";"1522";"1379";"7";"3";"1369";"436";"67";"258";"18";"94";"0";"4";"0";"74";"68";"272";"14";"64";"-";"-";"-"
"817002";"817002";"99";"17";"3";"310";"276";"4";"0";"272";"71";"10";"36";"4";"29";"0";"0";"0";"13";"9";"77";"7";"16";"-";"-";"-"
"817003";"817003";"99";"17";"3";"2047";"1854";"8";"2";"1844";"649";"97";"310";"27";"142";"0";"12";"1";"120";"69";"307";"29";"81";"-";"-";"-"
"817004";"817004";"99";"17";"3";"1968";"1687";"6";"6";"1675";"523";"77";"360";"47";"134";"3";"8";"0";"76";"53";"271";"25";"98";"-";"-";"-"
"817005";"817005";"99";"17";"3";"532";"483";"1";"0";"482";"120";"30";"96";"12";"29";"0";"5";"0";"18";"36";"102";"3";"31";"-";"-";"-"
"817006";"817006";"99";"17";"3";"1138";"989";"5";"0";"984";"340";"34";"158";"9";"47";"0";"2";"0";"64";"55";"200";"7";"68";"-";"-";"-"
"819001";"819001";"97";"17";"3";"753";"674";"6";"1";"667";"128";"37";"150";"12";"30";"0";"1";"0";"37";"85";"151";"4";"32";"-";"-";"-"
"819002";"819002";"97";"17";"3";"695";"599";"1";"2";"596";"169";"30";"110";"9";"36";"0";"0";"0";"26";"35";"119";"2";"60";"-";"-";"-"
"819003";"819003";"97";"17";"3";"5101";"4097";"22";"9";"4066";"1418";"167";"957";"72";"205";"5";"7";"6";"212";"215";"482";"22";"298";"-";"-";"-"
"819005";"819005";"97";"17";"3";"324";"291";"1";"1";"289";"71";"9";"55";"1";"19";"0";"1";"0";"20";"13";"80";"0";"20";"-";"-";"-"
"819006";"819006";"97";"17";"3";"893";"778";"3";"1";"774";"182";"39";"154";"14";"55";"0";"1";"0";"43";"37";"160";"15";"74";"-";"-";"-"
"819007";"819007";"97";"17";"3";"1450";"1267";"5";"2";"1260";"291";"62";"290";"10";"36";"2";"1";"0";"45";"76";"348";"6";"93";"-";"-";"-"
"819008";"819008";"97";"17";"3";"691";"578";"2";"0";"576";"122";"33";"121";"8";"35";"0";"2";"0";"20";"24";"170";"7";"34";"-";"-";"-"
"819009";"819009";"97";"17";"3";"325";"283";"0";"2";"281";"52";"8";"63";"2";"9";"0";"0";"0";"11";"21";"85";"2";"28";"-";"-";"-"
"819010";"819010";"97";"17";"3";"449";"386";"2";"0";"384";"68";"17";"67";"9";"14";"0";"0";"1";"11";"23";"133";"7";"34";"-";"-";"-"
"821001";"821001";"97";"17";"3";"12126";"10402";"50";"12";"10340";"3807";"508";"1922";"127";"1036";"2";"39";"6";"444";"460";"1439";"151";"399";"-";"-";"-"
"821002";"821002";"97";"17";"3";"2692";"2316";"6";"3";"2307";"563";"127";"433";"25";"78";"0";"2";"1";"113";"152";"610";"15";"188";"-";"-";"-"
"821003";"821003";"97";"17";"3";"1795";"1531";"7";"0";"1524";"355";"75";"216";"12";"75";"1";"3";"0";"57";"61";"515";"21";"133";"-";"-";"-"
"821004";"821004";"97";"17";"3";"1382";"1212";"2";"0";"1210";"261";"69";"211";"16";"58";"1";"2";"0";"87";"52";"350";"8";"95";"-";"-";"-"
"821005";"821005";"97";"17";"3";"1155";"1018";"10";"0";"1008";"259";"61";"190";"20";"69";"1";"4";"1";"48";"12";"264";"15";"64";"-";"-";"-"
"821106";"821106";"97";"17";"3";"2406";"2230";"6";"0";"2224";"675";"137";"468";"32";"177";"0";"3";"0";"133";"75";"383";"14";"127";"-";"-";"-"
"821107";"821107";"97";"17";"3";"4221";"3853";"22";"3";"3828";"1326";"175";"729";"54";"288";"4";"11";"3";"237";"115";"680";"30";"176";"-";"-";"-"
"823001";"823001";"102";"17";"3";"1170";"1083";"2";"1";"1080";"267";"85";"271";"16";"67";"0";"1";"0";"77";"47";"178";"6";"65";"-";"-";"-"
"823002";"823002";"102";"17";"3";"399";"348";"1";"2";"345";"84";"27";"59";"1";"19";"0";"0";"0";"22";"19";"97";"3";"14";"-";"-";"-"
"823003";"823003";"102";"17";"3";"718";"653";"4";"1";"648";"173";"26";"154";"14";"34";"2";"2";"0";"37";"33";"123";"5";"45";"-";"-";"-"
"823004";"823004";"102";"17";"3";"555";"496";"1";"0";"495";"125";"24";"110";"9";"25";"0";"2";"0";"30";"10";"110";"2";"48";"-";"-";"-"
"823005";"823005";"102";"17";"3";"373";"346";"3";"0";"343";"90";"18";"64";"2";"19";"0";"6";"1";"16";"22";"62";"4";"39";"-";"-";"-"
"823006";"823006";"102";"17";"3";"304";"279";"1";"0";"278";"29";"12";"65";"1";"7";"0";"0";"0";"22";"21";"99";"4";"18";"-";"-";"-"
"823007";"823007";"102";"17";"3";"295";"273";"1";"1";"271";"60";"9";"48";"4";"14";"0";"1";"0";"30";"15";"68";"5";"17";"-";"-";"-"
"823008";"823008";"102";"17";"3";"6565";"5798";"38";"9";"5751";"2246";"249";"1419";"61";"421";"2";"22";"1";"310";"182";"559";"44";"235";"-";"-";"-"
"825005";"825005";"95";"17";"3";"744";"638";"2";"4";"632";"139";"10";"181";"15";"21";"0";"1";"0";"28";"53";"127";"8";"49";"-";"-";"-"
"825015";"825015";"95";"17";"3";"816";"691";"1";"2";"688";"177";"21";"157";"10";"23";"0";"0";"0";"43";"37";"170";"9";"41";"-";"-";"-"
"825020";"825020";"95";"17";"3";"407";"337";"0";"2";"335";"87";"4";"103";"5";"9";"0";"0";"0";"18";"40";"46";"4";"19";"-";"-";"-"
"827001";"827001";"103";"17";"3";"3565";"3012";"20";"9";"2983";"1150";"117";"686";"22";"158";"2";"6";"3";"124";"99";"441";"21";"154";"-";"-";"-"
"827002";"827002";"103";"17";"3";"468";"415";"5";"0";"410";"142";"13";"74";"5";"18";"0";"3";"0";"18";"20";"81";"3";"33";"-";"-";"-"
"827003";"827003";"103";"17";"3";"943";"821";"4";"1";"816";"177";"27";"150";"3";"33";"0";"0";"0";"35";"56";"245";"4";"86";"-";"-";"-"
"827004";"827004";"103";"17";"3";"385";"339";"2";"0";"337";"69";"24";"49";"4";"11";"0";"0";"1";"8";"13";"124";"6";"28";"-";"-";"-"
"827005";"827005";"103";"17";"3";"379";"336";"3";"0";"333";"65";"19";"57";"5";"11";"0";"3";"0";"8";"20";"128";"3";"14";"-";"-";"-"
"827006";"827006";"103";"17";"3";"1573";"1391";"9";"0";"1382";"324";"109";"241";"18";"149";"3";"4";"0";"77";"65";"244";"57";"91";"-";"-";"-"
"827007";"827007";"103";"17";"3";"826";"734";"1";"1";"732";"143";"40";"163";"7";"26";"1";"0";"0";"36";"27";"234";"10";"45";"-";"-";"-"
"829001";"829001";"98";"17";"3";"3570";"3092";"21";"2";"3069";"835";"191";"497";"48";"165";"1";"10";"1";"158";"138";"797";"37";"191";"-";"-";"-"
"829002";"829002";"98";"17";"3";"1019";"909";"3";"0";"906";"212";"62";"123";"17";"50";"0";"2";"0";"51";"27";"266";"18";"78";"-";"-";"-"
"829003";"829003";"98";"17";"3";"2336";"2017";"14";"1";"2002";"600";"101";"421";"24";"91";"0";"8";"0";"111";"90";"412";"12";"132";"-";"-";"-"
"831001";"831001";"103";"17";"3";"2456";"2186";"12";"2";"2172";"819";"98";"424";"33";"187";"1";"6";"0";"95";"49";"377";"18";"65";"-";"-";"-"
"831002";"831002";"103";"17";"3";"480";"438";"1";"0";"437";"73";"15";"92";"4";"21";"0";"0";"0";"30";"22";"141";"6";"33";"-";"-";"-"
"831003";"831003";"103";"17";"3";"534";"484";"2";"2";"480";"119";"13";"106";"3";"20";"0";"1";"0";"17";"23";"140";"6";"32";"-";"-";"-"
"831004";"831004";"103";"17";"3";"583";"523";"2";"0";"521";"171";"32";"110";"8";"37";"1";"2";"0";"24";"10";"84";"3";"39";"-";"-";"-"
"831005";"831005";"103";"17";"3";"359";"312";"1";"0";"311";"68";"12";"47";"7";"18";"0";"0";"0";"9";"30";"99";"2";"19";"-";"-";"-"
"831006";"831006";"103";"17";"3";"783";"691";"4";"1";"686";"240";"56";"95";"19";"40";"0";"0";"0";"31";"24";"131";"6";"44";"-";"-";"-"
"831007";"831007";"103";"17";"3";"202";"179";"1";"0";"178";"24";"9";"38";"4";"6";"0";"0";"0";"8";"5";"66";"1";"17";"-";"-";"-"
"833001";"833001";"103";"17";"3";"419";"370";"1";"0";"369";"40";"10";"73";"5";"12";"0";"0";"0";"19";"62";"110";"4";"34";"-";"-";"-"
"833002";"833002";"103";"17";"3";"920";"840";"5";"0";"835";"224";"53";"208";"4";"34";"1";"1";"0";"48";"78";"153";"6";"25";"-";"-";"-"
"833003";"833003";"103";"17";"3";"633";"583";"1";"0";"582";"106";"42";"107";"6";"21";"2";"0";"0";"34";"54";"157";"4";"49";"-";"-";"-"
"833004";"833004";"103";"17";"3";"358";"328";"0";"0";"328";"65";"14";"67";"3";"6";"0";"1";"0";"20";"22";"106";"2";"22";"-";"-";"-"
"833005";"833005";"103";"17";"3";"383";"335";"1";"0";"334";"65";"18";"66";"4";"17";"0";"0";"0";"16";"35";"89";"2";"22";"-";"-";"-"
"833006";"833006";"103";"17";"3";"607";"545";"4";"0";"541";"168";"34";"106";"4";"20";"0";"0";"0";"25";"41";"103";"4";"36";"-";"-";"-"
"833007";"833007";"103";"17";"3";"808";"712";"2";"0";"710";"192";"42";"122";"14";"39";"0";"3";"0";"27";"29";"174";"14";"54";"-";"-";"-"
"835001";"835001";"98";"17";"3";"2115";"1888";"10";"4";"1874";"639";"89";"450";"8";"78";"1";"7";"0";"99";"107";"283";"14";"99";"-";"-";"-"
"835002";"835002";"98";"17";"3";"2262";"2002";"7";"1";"1994";"1064";"49";"284";"23";"142";"2";"17";"0";"66";"67";"167";"13";"100";"-";"-";"-"
"835003";"835003";"98";"17";"3";"792";"683";"4";"0";"679";"191";"35";"176";"12";"54";"0";"3";"0";"35";"15";"89";"7";"62";"-";"-";"-"
"835004";"835004";"98";"17";"3";"870";"775";"3";"0";"772";"239";"31";"179";"6";"23";"0";"2";"0";"33";"27";"199";"8";"25";"-";"-";"-"
"835006";"835006";"98";"17";"3";"618";"544";"9";"0";"535";"115";"20";"97";"19";"38";"0";"1";"0";"31";"58";"115";"10";"31";"-";"-";"-"
"835007";"835007";"98";"17";"3";"599";"527";"2";"0";"525";"154";"16";"99";"2";"47";"0";"0";"0";"17";"15";"145";"3";"27";"-";"-";"-"
"835105";"835105";"98";"17";"3";"286";"261";"1";"1";"259";"60";"13";"49";"4";"16";"1";"1";"0";"15";"14";"63";"2";"21";"-";"-";"-"
"837001";"837001";"102";"17";"3";"310";"265";"3";"0";"262";"83";"20";"67";"4";"8";"0";"1";"0";"12";"8";"39";"2";"18";"-";"-";"-"
"837002";"837002";"102";"17";"3";"758";"675";"6";"1";"668";"256";"31";"123";"2";"53";"0";"1";"0";"35";"20";"94";"11";"42";"-";"-";"-"
"837003";"837003";"102";"17";"3";"1210";"1111";"6";"1";"1104";"448";"29";"255";"5";"51";"0";"1";"0";"55";"33";"143";"3";"81";"-";"-";"-"
"837004";"837004";"102";"17";"3";"446";"375";"1";"0";"374";"135";"16";"59";"3";"28";"0";"2";"0";"14";"9";"80";"1";"27";"-";"-";"-"
"837005";"837005";"102";"17";"3";"1348";"1190";"3";"1";"1186";"420";"59";"239";"15";"98";"1";"0";"0";"53";"18";"188";"12";"83";"-";"-";"-"
"837006";"837006";"102";"17";"3";"364";"329";"0";"0";"329";"129";"13";"51";"4";"23";"0";"0";"0";"19";"8";"41";"2";"39";"-";"-";"-"
"837007";"837007";"102";"17";"3";"456";"418";"4";"0";"414";"163";"15";"77";"7";"36";"0";"0";"0";"19";"10";"58";"8";"21";"-";"-";"-"
"837008";"837008";"102";"17";"3";"1337";"1212";"5";"1";"1206";"469";"58";"233";"10";"109";"2";"1";"1";"78";"38";"152";"9";"46";"-";"-";"-"
"839001";"839001";"97";"17";"3";"2389";"2154";"12";"4";"2138";"619";"94";"449";"14";"75";"2";"5";"0";"105";"134";"523";"11";"107";"-";"-";"-"
"839002";"839002";"97";"17";"3";"838";"738";"5";"0";"733";"168";"57";"94";"9";"45";"1";"2";"0";"30";"42";"223";"10";"52";"-";"-";"-"
"839004";"839004";"97";"17";"3";"587";"505";"2";"1";"502";"114";"19";"87";"12";"21";"1";"0";"1";"21";"44";"142";"1";"39";"-";"-";"-"
"839005";"839005";"97";"17";"3";"710";"620";"2";"0";"618";"158";"14";"99";"7";"19";"0";"2";"0";"39";"46";"181";"3";"50";"-";"-";"-"
"839006";"839006";"97";"17";"3";"469";"427";"1";"2";"424";"148";"13";"103";"3";"27";"2";"0";"0";"20";"18";"69";"5";"16";"-";"-";"-"
"839007";"839007";"97";"17";"3";"967";"851";"3";"0";"848";"227";"27";"154";"7";"25";"0";"0";"0";"67";"43";"222";"5";"71";"-";"-";"-"
"839008";"839008";"97";"17";"3";"993";"856";"2";"1";"853";"201";"37";"155";"13";"28";"0";"2";"0";"46";"59";"231";"3";"78";"-";"-";"-"
"841001";"841001";"95";"17";"3";"8598";"7127";"34";"10";"7083";"2707";"228";"1745";"92";"470";"9";"22";"2";"370";"211";"869";"77";"281";"-";"-";"-"
"841002";"841002";"95";"17";"3";"164";"131";"2";"0";"129";"33";"5";"43";"2";"9";"0";"0";"0";"3";"6";"18";"1";"9";"-";"-";"-"
"841003";"841003";"95";"17";"3";"1435";"1252";"8";"0";"1244";"384";"44";"293";"11";"63";"0";"4";"0";"74";"43";"248";"11";"69";"-";"-";"-"
"843001";"843001";"102";"17";"3";"885";"767";"4";"0";"763";"299";"32";"159";"9";"41";"0";"1";"0";"33";"29";"117";"9";"34";"-";"-";"-"
"843002";"843002";"102";"17";"3";"493";"449";"4";"1";"444";"158";"18";"85";"4";"26";"0";"0";"0";"24";"8";"95";"3";"23";"-";"-";"-"
"843003";"843003";"102";"17";"3";"364";"332";"2";"0";"330";"89";"21";"62";"4";"15";"1";"1";"0";"16";"6";"74";"11";"30";"-";"-";"-"
"843004";"843004";"102";"17";"3";"701";"630";"1";"0";"629";"235";"24";"111";"4";"57";"0";"0";"0";"28";"16";"106";"4";"44";"-";"-";"-"
"843005";"843005";"102";"17";"3";"296";"273";"1";"0";"272";"97";"8";"40";"5";"10";"1";"0";"0";"13";"5";"47";"6";"40";"-";"-";"-"
"843006";"843006";"102";"17";"3";"1399";"1257";"12";"2";"1243";"427";"67";"262";"10";"59";"2";"0";"0";"65";"30";"207";"14";"100";"-";"-";"-"
"843007";"843007";"102";"17";"3";"2225";"1959";"15";"4";"1940";"619";"117";"404";"30";"160";"0";"8";"0";"98";"48";"317";"43";"96";"-";"-";"-"
"843008";"843008";"102";"17";"3";"323";"296";"2";"0";"294";"67";"10";"47";"3";"15";"0";"1";"0";"19";"16";"84";"5";"27";"-";"-";"-"
"843009";"843009";"102";"17";"3";"321";"292";"2";"0";"290";"75";"12";"49";"8";"18";"0";"3";"0";"4";"2";"95";"5";"19";"-";"-";"-"
"845001";"845001";"103";"17";"3";"4103";"3623";"27";"5";"3591";"1023";"193";"945";"42";"243";"1";"1";"1";"268";"112";"579";"38";"145";"-";"-";"-"
"845002";"845002";"103";"17";"3";"1352";"1231";"6";"3";"1222";"233";"62";"316";"24";"72";"1";"5";"0";"74";"68";"283";"20";"64";"-";"-";"-"
"845003";"845003";"103";"17";"3";"639";"569";"1";"0";"568";"118";"30";"97";"16";"28";"0";"0";"0";"36";"30";"151";"9";"53";"-";"-";"-"
"845004";"845004";"103";"17";"3";"1155";"978";"6";"0";"972";"274";"52";"210";"27";"24";"0";"0";"0";"48";"46";"225";"6";"60";"-";"-";"-"
"845005";"845005";"103";"17";"3";"444";"410";"0";"0";"410";"100";"27";"72";"10";"22";"0";"0";"0";"21";"12";"111";"3";"32";"-";"-";"-"
"845006";"845006";"103";"17";"3";"431";"388";"2";"1";"385";"54";"17";"100";"6";"19";"1";"1";"0";"25";"20";"114";"4";"24";"-";"-";"-"
"847001";"847001";"96";"17";"3";"5801";"5095";"30";"11";"5054";"1646";"207";"1227";"66";"329";"1";"12";"1";"290";"245";"767";"37";"226";"-";"-";"-"
"847002";"847002";"96";"17";"3";"459";"395";"1";"0";"394";"87";"14";"64";"2";"17";"0";"0";"0";"21";"20";"140";"4";"25";"-";"-";"-"
"847003";"847003";"96";"17";"3";"1114";"958";"9";"1";"948";"293";"29";"181";"11";"34";"1";"2";"0";"33";"42";"249";"11";"62";"-";"-";"-"
"847004";"847004";"96";"17";"3";"792";"690";"1";"0";"689";"199";"28";"106";"10";"36";"1";"0";"0";"29";"52";"179";"5";"44";"-";"-";"-"
"847005";"847005";"96";"17";"3";"496";"425";"3";"2";"420";"109";"7";"73";"10";"19";"0";"1";"0";"27";"26";"107";"5";"36";"-";"-";"-"
"847006";"847006";"96";"17";"3";"784";"671";"2";"1";"668";"216";"25";"100";"8";"25";"1";"2";"0";"28";"40";"187";"2";"34";"-";"-";"-"
